cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarpppapa:120,ABarpppapa,120,12350,-12650,274,321,12350,14.0,310,160,34,267399
ABarpppapa:121,ABarpppapa,121,12502,-12498,-121,31,12502,13.0,306,164,34,298294
ABarpppapa:122,ABarpppapa,122,12649,-12351,56,145,12649,14.0,296,162,34,305898
ABarpppapa:123,ABarpppapa,123,12636,-12364,-58,-66,12636,13.0,298,162,34,294772
ABarpppapa:124,ABarpppapa,124,12412,-12588,-175,-82,12412,13.0,296,166,34,290164
ABarpppapa:125,ABarpppapa,125,12530,-12470,-253,-215,12530,13.0,298,168,34,290707
ABarpppapa:126,ABarpppapa,126,13017,-11983,-34,35,13017,14.0,304,170,30,227970
ABarpppapa:127,ABarpppapa,127,13064,-11936,44,178,13064,15.0,298,170,30,213457
ABarpppapa:128,ABarpppapa,128,12759,-12241,-32,137,12759,14.0,300,166,30,233191
ABarpppapa:129,ABarpppapa,129,12842,-12158,-502,-314,12842,14.0,308,166,30,224974
ABarpppapa:130,ABarpppapa,130,12834,-12166,-280,-170,12834,13.0,312,170,30,226912
ABarpppapa:131,ABarpppapa,131,13101,-11899,-448,-48,13101,14.0,312,162,30,230620
ABarpppapa:132,ABarpppapa,132,13038,-11962,-155,-69,13038,15.0,306,166,34,289754
ABarpppapa:133,ABarpppapa,133,12962,-12038,-410,-179,12962,14.0,308,164,34,292212
ABarpppapa:134,ABarpppapa,134,13204,-11796,-6,-3,13204,14.0,304,166,30,226321
ABarpppapa:135,ABarpppapa,135,12905,-12095,-720,-502,12905,17.0,300,158,30,228078
ABarpppapa:136,ABarpppapa,136,12879,-12121,-581,-352,12879,16.0,304,152,34,297253
ABarpppapa:137,ABarpppapa,137,12999,-12001,-374,-221,12999,13.0,300,164,30,210915
ABarpppapa:138,ABarpppapa,138,13349,-11651,4,120,13349,13.0,302,162,30,206652
ABarpppapa:139,ABarpppapa,139,14179,-10821,681,942,14179,16.0,308,164,34,270914
ABarpppapp:114,ABarpppapp,114,13372,-11628,982,949,13372,20.0,344,148,30,196515
ABarpppapp:115,ABarpppapp,115,12979,-12021,581,654,12979,18.0,352,150,30,192559
ABarpppapp:116,ABarpppapp,116,13742,-11258,1377,1437,13742,18.0,354,152,34,250905
ABarpppapp:117,ABarpppapp,117,13599,-11401,1197,1216,13599,19.0,344,154,38,338052
ABarpppapp:118,ABarpppapp,118,13553,-11447,1116,1132,13553,16.0,344,150,34,241814
ABarpppapp:119,ABarpppapp,119,13321,-11679,1137,1156,13321,15.0,358,162,38,317474
ABarpppapp:120,ABarpppapp,120,13702,-11298,1305,1327,13702,15.0,352,156,34,244866
ABarpppapp:121,ABarpppapp,121,14558,-10442,1492,1537,14558,14.0,352,160,38,353606
ABarpppapp:122,ABarpppapp,122,15107,-9893,1793,1796,15107,15.0,346,156,30,196444
ABarpppapp:123,ABarpppapp,123,14529,-10471,1321,1319,14529,16.0,344,156,30,184554
ABarpppapp:124,ABarpppapp,124,14187,-10813,1343,1346,14187,14.0,340,156,38,361138
ABarpppapp:125,ABarpppapp,125,14498,-10502,1206,1216,14498,14.0,344,164,34,261387
ABarpppapp:126,ABarpppapp,126,15613,-9387,2508,2521,15613,14.0,340,158,34,289980
ABarpppapp:127,ABarpppapp,127,15089,-9911,1880,1853,15089,15.0,332,156,34,260818
ABarpppapp:128,ABarpppapp,128,15031,-9969,2013,2032,15031,15.0,334,152,38,374571
ABarpppapp:129,ABarpppapp,129,14949,-10051,1701,1661,14949,15.0,330,146,34,273090
ABarpppapp:130,ABarpppapp,130,15286,-9714,1881,1824,15286,15.0,338,152,34,234496
ABarpppapp:131,ABarpppapp,131,15966,-9034,2547,2512,15966,15.0,336,150,34,258684
ABarpppapp:132,ABarpppapp,132,13901,-11099,518,454,13901,18.0,332,148,30,187076
ABarpppapp:133,ABarpppapp,133,15103,-9897,1686,1657,15103,16.0,338,156,34,255315
ABarpppapp:134,ABarpppapp,134,15158,-9842,1617,1503,15158,17.0,340,160,34,246854
ABarpppapp:135,ABarpppapp,135,14563,-10437,1240,1215,14563,16.0,336,154,34,247318
ABarpppapp:136,ABarpppapp,136,15541,-9459,1912,1837,15541,16.0,338,154,30,182381
ABarpppapp:137,ABarpppapp,137,15481,-9519,1697,1611,15481,16.0,336,158,34,272633
ABarpppapp:138,ABarpppapp,138,15814,-9186,2111,2086,15814,15.0,336,154,34,249413
ABarpppapp:139,ABarpppapp,139,15290,-9710,1819,1931,15290,15.0,338,158,34,260642
ABarpppp:52,ABarpppp,52,12129,-12871,456,454,12129,29.0,470,222,38,316160
ABarpppp:53,ABarpppp,53,12127,-12873,386,386,12127,31.0,472,220,38,288343
ABarpppp:54,ABarpppp,54,12573,-12427,613,613,12573,29.0,472,224,42,323062
ABarpppp:55,ABarpppp,55,12379,-12621,413,423,12379,32.0,472,220,46,426067
ABarpppp:56,ABarpppp,56,12428,-12572,465,486,12428,32.0,466,216,46,420905
ABarpppp:57,ABarpppp,57,12655,-12345,537,548,12655,30.0,454,212,50,549841
ABarpppp:58,ABarpppp,58,12688,-12312,563,561,12688,28.0,452,216,46,444887
ABarpppp:59,ABarpppp,59,12777,-12223,562,588,12777,31.0,442,214,46,453777
ABarpppp:60,ABarpppp,60,13191,-11809,908,925,13191,32.0,446,210,42,397627
ABarpppp:61,ABarpppp,61,13678,-11322,1206,1233,13678,33.0,446,214,46,382349
ABarpppp:62,ABarpppp,62,13383,-11617,915,906,13383,33.0,440,212,46,384079
ABarpppp:63,ABarpppp,63,13555,-11445,1243,1254,13555,32.0,432,208,46,380960
ABarpppp:64,ABarpppp,64,13428,-11572,1003,1018,13428,32.0,426,202,46,393356
ABarpppp:65,ABarpppp,65,13291,-11709,1026,1019,13291,30.0,422,200,46,395614
ABarpppp:66,ABarpppp,66,13244,-11756,926,938,13244,30.0,422,198,46,391601
ABarpppp:67,ABarpppp,67,13021,-11979,750,762,13021,29.0,426,202,50,488799
ABarpppp:68,ABarpppp,68,12890,-12110,700,694,12890,26.0,420,212,46,423943
ABarpppp:69,ABarpppp,69,12991,-12009,898,906,12991,29.0,420,208,46,379221
ABarpppp:70,ABarpppp,70,13015,-11985,936,958,13015,31.0,408,210,50,418239
ABarpppp:71,ABarpppp,71,13122,-11878,1132,1156,13122,27.0,406,202,50,543283
ABarpppp:72,ABarpppp,72,13131,-11869,895,921,13131,28.0,408,190,46,459925
ABarpppp:73,ABarpppp,73,12942,-12058,572,572,12942,29.0,416,186,42,414602
ABarpppp:74,ABarpppp,74,12347,-12653,174,174,12347,32.0,420,178,42,405073
ABarppppa:75,ABarppppa,75,12819,-12181,664,662,12819,33.0,386,182,34,188594
ABarppppa:76,ABarppppa,76,12632,-12368,617,624,12632,33.0,390,188,34,177885
ABarppppa:77,ABarppppa,77,12802,-12198,922,969,12802,33.0,410,194,34,157830
ABarppppa:78,ABarppppa,78,12153,-12847,385,404,12153,31.0,398,186,38,247452
ABarppppa:79,ABarppppa,79,12063,-12937,232,282,12063,27.0,398,192,38,260534
ABarppppa:80,ABarppppa,80,12333,-12667,418,473,12333,29.0,394,188,38,270775
ABarppppa:81,ABarppppa,81,12110,-12890,169,221,12110,32.0,392,184,34,198838
ABarppppa:82,ABarppppa,82,12295,-12705,206,294,12295,33.0,398,202,38,289252
ABarppppa:83,ABarppppa,83,12760,-12240,687,689,12760,35.0,402,200,34,193017
ABarppppa:84,ABarppppa,84,11978,-13022,48,93,11978,36.0,404,208,38,258249
ABarppppa:85,ABarppppa,85,12186,-12814,317,323,12186,36.0,400,204,38,274466
ABarppppa:86,ABarppppa,86,12260,-12740,246,240,12260,34.0,404,204,38,285654
ABarppppa:87,ABarppppa,87,12944,-12056,835,846,12944,34.0,406,208,38,282929
ABarppppa:88,ABarppppa,88,12417,-12583,440,526,12417,34.0,396,204,38,289740
ABarppppa:89,ABarppppa,89,12826,-12174,878,982,12826,31.0,396,206,38,290359
ABarppppa:90,ABarppppa,90,12765,-12235,673,677,12765,33.0,398,206,38,311276
ABarppppa:91,ABarppppa,91,12347,-12653,159,244,12347,32.0,390,206,38,308088
ABarppppa:92,ABarppppa,92,13021,-11979,918,993,13021,31.0,386,204,38,306361
ABarppppa:93,ABarppppa,93,12400,-12600,143,227,12400,31.0,388,202,38,312267
ABarppppa:94,ABarppppa,94,12443,-12557,187,272,12443,31.0,390,204,38,318869
ABarppppa:95,ABarppppa,95,12419,-12581,176,238,12419,32.0,386,200,42,374324
ABarppppa:96,ABarppppa,96,12416,-12584,173,326,12416,30.0,394,204,42,390867
ABarppppa:97,ABarppppa,97,12391,-12609,140,176,12391,32.0,386,200,38,300882
ABarppppa:98,ABarppppa,98,12618,-12382,361,439,12618,29.0,382,196,38,320571
ABarppppa:99,ABarppppa,99,12442,-12558,218,217,12442,29.0,372,188,42,398794
ABarppppa:100,ABarppppa,100,12897,-12103,690,712,12897,29.0,376,190,38,313437
ABarppppa:101,ABarppppa,101,12543,-12457,299,374,12543,28.0,378,198,42,427129
ABarppppa:102,ABarppppa,102,12470,-12530,229,249,12470,29.0,370,198,42,405578
ABarppppa:103,ABarppppa,103,12995,-12005,758,788,12995,28.0,372,196,38,328371
ABarppppa:104,ABarppppa,104,12694,-12306,584,595,12694,26.0,368,202,38,333100
ABarppppa:105,ABarppppa,105,12771,-12229,478,502,12771,25.0,364,206,38,356207
ABarppppa:106,ABarppppa,106,12331,-12669,107,144,12331,26.0,372,206,38,363349
ABarppppa:107,ABarppppa,107,12156,-12844,-14,-6,12156,26.0,362,200,38,338854
ABarppppa:108,ABarppppa,108,12376,-12624,73,71,12376,25.0,362,192,30,222060
ABarppppa:109,ABarppppa,109,12235,-12765,-81,-81,12235,25.0,376,194,30,235795
ABarppppa:110,ABarppppa,110,12287,-12713,-19,-19,12287,23.0,366,180,30,203770
ABarppppaa:111,ABarppppaa,111,12306,-12694,-164,-211,12306,26.0,354,192,30,146041
ABarppppaa:112,ABarppppaa,112,12426,-12574,77,24,12426,29.0,344,196,30,143822
ABarppppaa:113,ABarppppaa,113,12346,-12654,100,97,12346,27.0,344,190,26,111806
ABarppppaa:114,ABarppppaa,114,12779,-12221,489,483,12779,26.0,342,188,30,148355
ABarppppaa:115,ABarppppaa,115,12467,-12533,174,174,12467,22.0,342,196,34,214172
ABarppppaa:116,ABarppppaa,116,12726,-12274,612,612,12726,22.0,344,194,30,171852
ABarppppaa:117,ABarppppaa,117,12621,-12379,312,340,12621,20.0,352,198,30,166129
ABarppppaa:118,ABarppppaa,118,12303,-12697,164,281,12303,19.0,354,196,34,227351
ABarppppaa:119,ABarppppaa,119,11930,-13070,-218,-197,11930,16.0,362,208,30,164614
ABarppppaa:120,ABarppppaa,120,11603,-13397,-629,-591,11603,16.0,360,204,30,178433
ABarppppaa:121,ABarppppaa,121,12977,-12023,539,563,12977,16.0,352,204,30,189156
ABarppppaa:122,ABarppppaa,122,12771,-12229,-128,-141,12771,15.0,350,198,30,196804
ABarppppaa:123,ABarppppaa,123,12775,-12225,273,271,12775,17.0,344,200,30,195322
ABarppppaa:124,ABarppppaa,124,12546,-12454,-7,-8,12546,16.0,344,200,30,193896
ABarppppaa:125,ABarppppaa,125,13442,-11558,398,424,13442,17.0,344,202,30,194007
ABarppppaa:126,ABarppppaa,126,12881,-12119,-74,-12,12881,16.0,348,200,34,246492
ABarppppaa:127,ABarppppaa,127,13105,-11895,193,278,13105,16.0,340,198,30,180412
ABarppppaa:128,ABarppppaa,128,13498,-11502,581,581,13498,17.0,336,190,30,196875
ABarppppaa:129,ABarppppaa,129,12437,-12563,-952,-892,12437,16.0,340,188,30,187964
ABarppppaa:130,ABarppppaa,130,13169,-11831,-22,-37,13169,18.0,348,198,30,191857
ABarppppaa:131,ABarppppaa,131,12947,-12053,-177,-179,12947,18.0,346,194,30,190439
ABarppppaa:132,ABarppppaa,132,12906,-12094,-281,-294,12906,19.0,346,192,34,239920
ABarppppaa:133,ABarppppaa,133,13559,-11441,229,298,13559,21.0,344,194,34,245882
ABarppppaa:134,ABarppppaa,134,13058,-11942,-683,-624,13058,21.0,342,198,34,247249
ABarppppaa:135,ABarppppaa,135,12898,-12102,-570,-473,12898,20.0,340,192,30,197387
ABarppppaa:136,ABarppppaa,136,13193,-11807,84,160,13193,18.0,344,188,30,163199
ABarppppaa:137,ABarppppaa,137,12779,-12221,-735,-597,12779,20.0,342,194,34,240542
ABarppppaa:138,ABarppppaa,138,13524,-11476,112,226,13524,20.0,342,188,30,184707
ABarppppaa:139,ABarppppaa,139,13792,-11208,356,520,13792,20.0,346,194,30,182333
ABarppppap:111,ABarppppap,111,12003,-12997,-455,-398,12003,24.0,384,186,30,160979
ABarppppap:112,ABarppppap,112,11867,-13133,-470,-406,11867,25.0,404,184,34,219065
ABarppppap:113,ABarppppap,113,13223,-11777,724,819,13223,23.0,406,194,34,229769
ABarppppap:114,ABarppppap,114,12792,-12208,410,403,12792,25.0,406,200,38,298958
ABarppppap:115,ABarppppap,115,13544,-11456,1099,1091,13544,26.0,410,210,34,207328
ABarppppap:116,ABarppppap,116,13812,-11188,1314,1298,13812,26.0,404,206,30,150175
ABarppppap:117,ABarppppap,117,13855,-11145,1367,1365,13855,26.0,400,210,30,145207
ABarppppap:118,ABarppppap,118,13371,-11629,843,845,13371,27.0,396,208,30,147325
ABarppppap:119,ABarppppap,119,13556,-11444,1017,1054,13556,28.0,396,212,30,146693
ABarppppap:120,ABarppppap,120,13853,-11147,1282,1280,13853,28.0,394,212,30,147971
ABarppppap:121,ABarppppap,121,14303,-10697,1001,1177,14303,27.0,388,208,34,237090
ABarppppap:122,ABarppppap,122,14185,-10815,924,1012,14185,25.0,384,206,34,241132
ABarppppap:123,ABarppppap,123,15012,-9988,1673,1707,15012,24.0,378,200,34,222972
ABarppppap:124,ABarppppap,124,14338,-10662,1032,1064,14338,25.0,376,206,34,233482
ABarppppap:125,ABarppppap,125,14886,-10114,1372,1429,14886,24.0,382,206,34,226184
ABarppppap:126,ABarppppap,126,14516,-10484,1217,1382,14516,24.0,374,212,34,235721
ABarppppap:127,ABarppppap,127,14321,-10679,755,816,14321,24.0,370,206,34,237058
ABarppppap:128,ABarppppap,128,14135,-10865,452,519,14135,25.0,370,206,30,172579
ABarppppap:129,ABarppppap,129,14307,-10693,740,821,14307,23.0,372,202,34,239940
ABarppppap:130,ABarppppap,130,15142,-9858,1648,1738,15142,24.0,378,204,34,241539
ABarppppap:131,ABarppppap,131,14705,-10295,999,1197,14705,25.0,374,208,34,236320
ABarppppap:132,ABarppppap,132,15091,-9909,1433,1553,15091,25.0,372,206,30,179489
ABarppppap:133,ABarppppap,133,14540,-10460,638,909,14540,27.0,376,206,34,224925
ABarppppap:134,ABarppppap,134,15052,-9948,1119,1144,15052,25.0,374,210,30,184030
ABarppppap:135,ABarppppap,135,15371,-9629,1318,1538,15371,25.0,368,210,30,161362
ABarppppap:136,ABarppppap,136,14849,-10151,1074,1167,14849,24.0,372,200,32,195756
ABarppppap:137,ABarppppap,137,14814,-10186,997,1186,14814,24.0,372,208,34,226996
ABarppppap:138,ABarppppap,138,14805,-10195,1083,1339,14805,25.0,366,204,34,220453
ABarppppap:139,ABarppppap,139,15182,-9818,1246,1212,15182,21.0,370,212,30,144695
ABarppppp:75,ABarppppp,75,12558,-12442,498,498,12558,30.0,446,174,34,177258
ABarppppp:76,ABarppppp,76,13192,-11808,1211,1220,13192,30.0,462,168,42,252209
ABarppppp:77,ABarppppp,77,13339,-11661,1313,1344,13339,31.0,468,144,38,265797
ABarppppp:78,ABarppppp,78,14083,-10917,1586,1690,14083,34.0,454,134,38,242217
ABarppppp:79,ABarppppp,79,14538,-10462,2156,2171,14538,33.0,460,140,38,274240
ABarppppp:80,ABarppppp,80,14226,-10774,1973,1972,14226,32.0,454,142,38,273673
ABarppppp:81,ABarppppp,81,14228,-10772,1886,1892,14228,34.0,434,136,38,283349
ABarppppp:82,ABarppppp,82,13642,-11358,1270,1290,13642,31.0,430,136,42,387019
ABarppppp:83,ABarppppp,83,13703,-11297,1318,1307,13703,32.0,424,138,38,316829
ABarppppp:84,ABarppppp,84,13900,-11100,1481,1477,13900,32.0,422,146,42,391928
ABarppppp:85,ABarppppp,85,13651,-11349,1231,1246,13651,33.0,416,144,38,296765
ABarppppp:86,ABarppppp,86,13638,-11362,1372,1426,13638,31.0,418,142,42,377688
ABarppppp:87,ABarppppp,87,13550,-11450,1113,1231,13550,31.0,414,148,42,386395
ABarppppp:88,ABarppppp,88,13565,-11435,1182,1289,13565,30.0,402,144,38,322968
ABarppppp:89,ABarppppp,89,13875,-11125,1493,1576,13875,27.0,404,146,42,415418
ABarppppp:90,ABarppppp,90,13774,-11226,1294,1377,13774,29.0,410,146,42,390582
ABarppppp:91,ABarppppp,91,13224,-11776,865,900,13224,28.0,404,152,42,382722
ABarppppp:92,ABarppppp,92,13403,-11597,1015,1089,13403,27.0,394,152,42,390049
ABarppppp:93,ABarppppp,93,13683,-11317,1318,1300,13683,26.0,398,152,42,408660
ABarppppp:94,ABarppppp,94,12952,-12048,580,613,12952,27.0,402,156,38,330208
ABarppppp:95,ABarppppp,95,13516,-11484,1057,1101,13516,26.0,398,156,42,399471
ABarppppp:96,ABarppppp,96,13320,-11680,1063,1099,13320,26.0,410,158,42,388761
ABarppppp:97,ABarppppp,97,13263,-11737,1026,1033,13263,25.0,410,160,42,401751
ABarppppp:98,ABarppppp,98,13266,-11734,850,912,13266,26.0,410,158,42,409445
ABarppppp:99,ABarppppp,99,13199,-11801,779,774,13199,25.0,406,156,42,401606
ABarppppp:100,ABarppppp,100,13335,-11665,878,909,13335,27.0,414,158,42,444511
ABarppppp:101,ABarppppp,101,13024,-11976,639,666,13024,27.0,416,160,42,449975
ABarppppp:102,ABarppppp,102,14084,-10916,1777,1778,14084,28.0,416,170,42,437247
ABarppppp:103,ABarppppp,103,13191,-11809,755,750,13191,28.0,416,170,38,377511
ABarppppp:104,ABarppppp,104,13559,-11441,973,973,13559,27.0,412,176,34,305393
ABarppppp:105,ABarppppp,105,12864,-12136,485,547,12864,27.0,414,170,34,296610
ABarppppp:106,ABarppppp,106,12273,-12727,-190,-193,12273,26.0,420,172,34,285564
ABarpppppa:107,ABarpppppa,107,12618,-12382,398,430,12618,23.0,378,164,30,169019
ABarpppppa:108,ABarpppppa,108,12433,-12567,81,56,12433,20.0,386,158,30,145132
ABarpppppa:109,ABarpppppa,109,12242,-12758,-208,-181,12242,18.0,398,160,26,99498
ABarpppppa:110,ABarpppppa,110,12325,-12675,166,185,12325,16.0,390,150,34,177553
ABarpppppa:111,ABarpppppa,111,12483,-12517,209,207,12483,17.0,390,152,34,181930
ABarpppppa:112,ABarpppppa,112,12443,-12557,261,239,12443,20.0,380,156,34,182916
ABarpppppa:113,ABarpppppa,113,12315,-12685,111,140,12315,22.0,374,150,34,206825
ABarpppppa:114,ABarpppppa,114,12853,-12147,379,492,12853,23.0,378,154,34,210199
ABarpppppa:115,ABarpppppa,115,12456,-12544,-13,-6,12456,24.0,384,166,34,208671
ABarpppppa:116,ABarpppppa,116,12812,-12188,490,563,12812,22.0,386,162,34,213139
ABarpppppa:117,ABarpppppa,117,12844,-12156,329,315,12844,22.0,388,170,34,214542
ABarpppppa:118,ABarpppppa,118,12183,-12817,-106,-85,12183,21.0,388,166,34,221813
ABarpppppa:119,ABarpppppa,119,12433,-12567,44,58,12433,21.0,396,174,34,215617
ABarpppppa:120,ABarpppppa,120,12528,-12472,102,125,12528,21.0,392,172,30,160368
ABarpppppa:121,ABarpppppa,121,12893,-12107,-140,-152,12893,18.0,388,170,34,249649
ABarpppppa:122,ABarpppppa,122,13263,-11737,-10,14,13263,19.0,384,166,34,253359
ABarpppppa:123,ABarpppppa,123,13201,-11799,4,30,13201,19.0,378,164,34,257772
ABarpppppa:124,ABarpppppa,124,13311,-11689,324,353,13311,20.0,378,168,34,264626
ABarpppppa:125,ABarpppppa,125,13321,-11679,119,206,13321,19.0,386,168,34,261565
ABarpppppa:126,ABarpppppa,126,13343,-11657,32,71,13343,18.0,388,172,30,176210
ABarpppppa:127,ABarpppppa,127,13148,-11852,23,26,13148,17.0,382,170,30,174399
ABarpppppa:128,ABarpppppa,128,13354,-11646,37,150,13354,20.0,380,168,34,247493
ABarpppppa:129,ABarpppppa,129,13688,-11312,138,335,13688,19.0,380,166,34,257913
ABarpppppa:130,ABarpppppa,130,13355,-11645,124,235,13355,17.0,388,172,38,327046
ABarpppppa:131,ABarpppppa,131,13457,-11543,-124,-76,13457,20.0,380,164,30,169050
ABarpppppa:132,ABarpppppa,132,13959,-11041,606,645,13959,20.0,380,164,30,169050
ABarpppppa:133,ABarpppppa,133,13292,-11708,14,17,13292,20.0,380,164,30,159640
ABarpppppa:134,ABarpppppa,134,13822,-11178,445,302,13822,20.0,380,164,30,159640
ABarpppppa:135,ABarpppppa,135,14098,-10902,808,872,14098,20.0,378,168,34,226613
ABarpppppa:136,ABarpppppa,136,14128,-10872,537,634,14128,20.0,382,166,34,217443
ABarpppppa:137,ABarpppppa,137,13513,-11487,-65,-22,13513,21.0,380,170,34,221954
ABarpppppa:138,ABarpppppa,138,13462,-11538,-203,-175,13462,20.0,378,166,34,227762
ABarpppppa:139,ABarpppppa,139,13350,-11650,-11,-9,13350,21.0,380,170,30,171451
ABarpppppp:107,ABarpppppp,107,12981,-12019,617,630,12981,27.0,440,156,30,168294
ABarpppppp:108,ABarpppppp,108,13860,-11140,1522,1560,13860,26.0,438,160,34,190450
ABarpppppp:109,ABarpppppp,109,12867,-12133,116,141,12867,27.0,456,158,30,135686
ABarpppppp:110,ABarpppppp,110,14209,-10791,1345,1344,14209,28.0,460,152,30,148299
ABarpppppp:111,ABarpppppp,111,13613,-11387,857,877,13613,27.0,460,156,30,131314
ABarpppppp:112,ABarpppppp,112,13504,-11496,844,813,13504,26.0,468,148,30,130076
ABarpppppp:113,ABarpppppp,113,13261,-11739,314,261,13261,27.0,458,148,30,131993
ABarpppppp:114,ABarpppppp,114,13285,-11715,764,709,13285,26.0,440,162,30,139824
ABarpppppp:115,ABarpppppp,115,13848,-11152,1433,1437,13848,25.0,440,168,30,140169
ABarpppppp:116,ABarpppppp,116,13763,-11237,1249,1234,13763,25.0,434,170,30,148360
ABarpppppp:117,ABarpppppp,117,13424,-11576,604,611,13424,27.0,438,178,30,138072
ABarpppppp:118,ABarpppppp,118,13099,-11901,-6,35,13099,25.0,432,174,30,148768
ABarpppppp:119,ABarpppppp,119,14009,-10991,1461,1449,14009,25.0,434,178,34,202554
ABarpppppp:120,ABarpppppp,120,13721,-11279,1281,1252,13721,24.0,428,178,34,201184
ABarpppppp:121,ABarpppppp,121,14489,-10511,1555,1539,14489,23.0,426,172,34,227954
ABarpppppp:122,ABarpppppp,122,14902,-10098,1457,1532,14902,24.0,422,174,34,254453
ABarpppppp:123,ABarpppppp,123,14977,-10023,1449,1449,14977,23.0,418,172,34,251058
ABarpppppp:124,ABarpppppp,124,14682,-10318,1144,1080,14682,23.0,418,178,34,258952
ABarpppppp:125,ABarpppppp,125,14907,-10093,1387,1386,14907,22.0,426,178,34,265150
ABarpppppp:126,ABarpppppp,126,14633,-10367,954,918,14633,22.0,420,180,34,269640
ABarpppppp:127,ABarpppppp,127,14414,-10586,1063,1039,14414,20.0,420,170,34,238396
ABarpppppp:128,ABarpppppp,128,14887,-10113,1330,1371,14887,20.0,416,164,30,184034
ABarpppppp:129,ABarpppppp,129,15400,-9600,1497,1547,15400,20.0,416,164,30,181671
ABarpppppp:130,ABarpppppp,130,14293,-10707,572,619,14293,22.0,420,172,34,251072
ABarpppppp:131,ABarpppppp,131,15764,-9236,1872,1882,15764,21.0,418,164,30,191778
ABarpppppp:132,ABarpppppp,132,14304,-10696,570,549,14304,21.0,414,168,30,194471
ABarpppppp:133,ABarpppppp,133,14351,-10649,540,562,14351,22.0,418,166,34,249748
ABarpppppp:134,ABarpppppp,134,15681,-9319,1796,1815,15681,19.0,420,170,30,182375
ABarpppppp:135,ABarpppppp,135,15021,-9979,1476,1657,15021,18.0,420,164,34,231786
ABarpppppp:136,ABarpppppp,136,15158,-9842,1539,1935,15158,18.0,422,164,34,210820
ABarpppppp:137,ABarpppppp,137,14771,-10229,1115,1123,14771,19.0,422,164,30,179743
ABarpppppp:138,ABarpppppp,138,15391,-9609,1355,1326,15391,16.0,422,162,30,166312
ABarpppppp:139,ABarpppppp,139,15560,-9440,1887,1927,15560,16.0,422,168,30,153208
ABp:1,ABp,1,10752,-14248,290,290,10752,49.0,498,166,82,2183694
ABpl:2,ABpl,2,10414,-14586,176,176,10414,28.0,372,352,74,1803315
ABpl:3,ABpl,3,10231,-14769,66,66,10231,33.0,362,338,70,1201709
ABpla:4,ABpla,4,9957,-15043,-119,-124,9957,27.0,332,316,46,379276
ABpla:5,ABpla,5,10111,-14889,148,148,10111,20.0,314,284,50,351840
ABpla:6,ABpla,6,10045,-14955,102,102,10045,20.0,312,286,62,603009
ABpla:7,ABpla,7,9898,-15102,-14,-14,9898,17.0,284,240,66,817544
ABpla:8,ABpla,8,9889,-15111,-50,-50,9889,20.0,302,218,66,917312
ABpla:9,ABpla,9,10038,-14962,82,82,10038,15.0,300,216,66,1013663
ABpla:10,ABpla,10,9942,-15058,37,37,9942,17.0,296,206,70,1394421
ABpla:11,ABpla,11,9910,-15090,17,17,9910,15.0,288,208,70,1541706
ABpla:12,ABpla,12,10051,-14949,79,79,10051,21.0,282,238,70,1586258
ABpla:13,ABpla,13,10019,-14981,33,33,10019,20.0,274,242,78,2120025
ABpla:14,ABpla,14,10008,-14992,-78,-78,10008,19.0,260,236,54,753954
ABplaa:15,ABplaa,15,9997,-15003,2,0,9997,23.0,232,242,46,462238
ABplaa:16,ABplaa,16,9933,-15067,-99,-99,9933,19.0,238,240,46,426191
ABplaa:17,ABplaa,17,9973,-15027,-63,-64,9973,21.0,226,240,54,584586
ABplaa:18,ABplaa,18,9987,-15013,25,27,9987,20.0,220,246,58,725919
ABplaa:19,ABplaa,19,9869,-15131,-126,-126,9869,20.0,204,242,58,923986
ABplaa:20,ABplaa,20,10058,-14942,41,41,10058,20.0,200,236,58,1018409
ABplaa:21,ABplaa,21,10159,-14841,103,103,10159,18.0,206,232,62,1247679
ABplaa:22,ABplaa,22,10064,-14936,-74,-74,10064,17.0,216,246,62,1220182
ABplaa:23,ABplaa,23,10108,-14892,-50,-50,10108,17.0,218,238,62,1192365
ABplaa:24,ABplaa,24,10412,-14588,172,172,10412,17.0,212,240,58,1037999
ABplaa:25,ABplaa,25,10241,-14759,21,21,10241,19.0,208,240,62,1349123
ABplaa:26,ABplaa,26,10300,-14700,51,51,10300,20.0,198,234,62,1412546
ABplaa:27,ABplaa,27,10255,-14745,-22,-22,10255,19.0,202,242,62,1405263
ABplaa:28,ABplaa,28,10235,-14765,1,1,10235,22.0,212,242,58,1235856
ABplaa:29,ABplaa,29,10188,-14812,-118,-118,10188,23.0,216,244,62,1435837
ABplaa:30,ABplaa,30,10407,-14593,98,98,10407,21.0,212,240,58,1192522
ABplaa:31,ABplaa,31,10038,-14962,-231,-231,10038,21.0,210,246,46,803425
ABplaaa:32,ABplaaa,32,10324,-14676,-125,-125,10324,18.0,192,242,42,457704
ABplaaa:33,ABplaaa,33,10629,-14371,179,179,10629,18.0,192,240,46,522645
ABplaaa:34,ABplaaa,34,10443,-14557,-40,-40,10443,20.0,186,218,50,673636
ABplaaa:35,ABplaaa,35,10496,-14504,-42,-42,10496,20.0,186,226,50,735963
ABplaaa:36,ABplaaa,36,10605,-14395,37,37,10605,21.0,176,224,50,818976
ABplaaa:37,ABplaaa,37,10654,-14346,35,35,10654,20.0,184,234,50,809180
ABplaaa:38,ABplaaa,38,10634,-14366,-58,-58,10634,20.0,186,246,50,792683
